nbrePoints 10000
37.182,-34.831
32.662,89.843
55.689,95.508
-87.107,1.0528
44.791,-40.591
-37.433,-53.126
90.929,-94.746
73.454,82.594
76.588,-66.401
79.374,89.357
-60.083,13.801
0.66387,99.391
5.3585,86.438
17.361,38.92
81.308,53.046
55.514,-51.376
34.323,-99.147
-87.046,16.46
0.55027,-3.06
-84.839,-43.724
10.044,-36.624
6.514,19.914
-48.444,-44.339
-78.769,30.672
54.464,-12.72
-15.201,-79.359
62.271,71.382
89.611,-90.043
-74.146,-73.013
-87.863,-92.689
-24.378,2.0013
-8.6645,-74.403
73.083,-58.344
40.408,-70.926
13.385,-37.471
-75.484,59.832
-44.985,-32.481
51.281,-96.346
-62.434,-60.762
-53.205,-8.5226
-37.258,-11.045
95.535,-23.484
43.968,-26.767
89.868,16.614
41.087,85.852
63.173,99.486
-19.464,-3.9646
-26.853,-55.299
-58.954,88.464
0.19749,0.85228
83.142,57.355
-57.553,99.872
-64.529,-0.16644
-95.654,-93.328
-15.467,-85.092
25.434,28.242
90.952,57.733
-82.875,53.212
14.876,72.493
24.554,-71.832
-73.553,10.752
19.803,-9.5833
-62.882,-42.082
67.037,91.403
-49.469,73.219
-35.685,-40.594
-50.061,-48.357
-25.179,-17.642
59.071,-19.566
40.574,-54.626
4.9273,61.203
56.565,69.259
-84.713,68.789
18.635,-61.914
-68.756,-70.921
17.17,16.095
90.831,-25.941
29.144,16.167
69.308,-87.689
71.82,-96.786
13.73,88.161
21.376,-28.462
-8.0583,-82.059
25.662,39.831
43.001,46.771
-50.233,-23.242
34.94,11.955
-10.539,99.002
-85.669,-74.032
42.166,-4.237
-79.637,13.894
-50.755,-69.802
-9.1374,22.836
-52.025,-73.133
-67.532,-43.432
5.039,18.495
-98.728,-90.494
45.5,41.442
62.678,-22.373
-40.45,-61.261
-14.932,-72.872
22.559,-52.327
17.756,61.286
-34.379,57.858
71.584,96.267
55.542,2.4927
83.581,15.912
-9.0848,69.499
86.825,-33.808
20.97,70.872
-16.118,-27.635
91.84,48.117
-31.575,-25.533
73.385,-87.305
-78.008,33.426
-98.829,-20.529
17.506,-26.392
-26.162,13.722
3.0106,45.9
53.67,-77.805
-41.951,-12.62
94.331,-93.347
-12.439,85.373
30.577,-65.177
76.897,-3.1039
-48.533,93.068
66.861,-58.697
87.604,97.571
71.438,14.71
-51.593,4.6414
-75.608,39.477
-74.32,-60.481
-14.256,78.5
-24.61,-51.532
-86.746,-78.833
-63.728,70.326
60.863,-84.658
-83.3,-50.105
83.406,56.925
-7.0372,-75.976
-80.613,-64.789
42.451,-0.85875
78.154,-32.484
0.78618,-63.678
60.678,84.018
-48.14,-49.362
-30.027,13.239
-44.294,20.417
46.377,61.899
23.842,66.172
71.831,18.433
99.6,60.777
-21.996,27.924
-46.275,-53.453
-33.901,-17.273
-33.864,-97.211
20.939,93.855
-62.923,-1.5682
-64.153,-36.346
9.7365,-18.126
-0.090771,24.019
-64.383,22.899
37.675,65.461
20.301,-32.576
39.889,-37.041
-18.06,29.321
58.837,-38.792
48.061,70.45
40.45,-28.604
-84.758,40.562
-26.331,89.437
-10.937,-17.45
37.85,12.513
-97.474,83.551
26.591,24.667
-31.756,-77.453
-25.327,-73.26
58.484,16.938
-45.247,-72.506
96.4,-33.61
-70.446,-5.8317
49.131,81.982
33.267,95.122
30.586,-61.397
-18.273,-77.932
-44.545,99.43
77.657,-83.769
-79.607,-88.933
36.461,23.849
-83.173,-69.152
59.562,91.331
50.207,-59.474
-61.395,9.2626
-95.762,36.19
-97.527,-94.526
-55.431,-74.958
83.18,-46.968
32.177,-21.795
42.978,-19.027
36.727,-71.726
5.0447,-11.683
22.707,-77.454
-32.976,-94.877
2.6348,74.425
-82.717,-39.223
-97.598,36.258
4.1645,34.473
61.067,-66.19
26.133,35.684
-77.121,-44.918
-21.243,65.405
-39.578,9.1151
55.138,-11.594
93.448,41.083
-72.305,10.128
-45.829,58.983
84.346,84.418
55.762,-53.097
36.078,94.239
86.334,-1.7955
-52.041,9.6714
53.816,-62.545
-59.82,-28.685
-91.02,29.641
-2.4772,-64.987
-31.847,-15.802
-17.948,6.0546
-36.605,-92.637
53.031,50.703
-27.072,64.837
-9.433,-62.766
88.947,-92.075
-75.897,40.429
-28.443,-56.886
-24.4,-21.125
-63.672,-54.226
44.484,-75.561
21.496,-21.387
99.307,-20.757
7.7277,58.054
29.462,-44.415
83.765,-21.614
46.195,-11.989
18.104,-72.961
-7.3112,15.484
-35.898,-15.402
6.7455,-66.982
-74.233,80.504
-38.328,9.8321
24.439,-25.965
-67.29,33.197
-61.147,86.188
79.691,-60.539
62.343,-89.84
49.604,43.588
-97.471,-94.156
98.219,50.543
23.291,-78.674
15.93,-45.292
16.1,98.615
23.273,-4.7456
29.87,-91.179
-68.319,-93.075
-58.107,-25.101
-45.369,59.359
41.27,-66.585
-53.287,-26.051
-32.948,-34.826
4.4054,0.51748
-92.047,-12.26
-1.5658,30.25
81.157,-20.155
-64.785,2.3032
73.929,-27.614
43.866,75.982
30.889,42.471
90.362,76.12
-49.802,-79.641
-49.927,-30.027
18.227,96.746
-24.462,-54.09
81.207,-89.074
-74.069,-34.189
-25.649,43.834
36.707,-98.708
-76.26,8.5966
23.774,-65.119
99.167,88.082
-35.485,-80.255
-58.239,-94.96
-64.354,84.768
-85.938,73.648
34.965,-39.058
86.426,-61.994
63.745,67.097
16.569,-62.95
12.996,87.744
62.589,-61.121
-58.185,90.356
-62.968,-73.858
-33.485,8.1124
3.1897,-27.075
-24.571,-21.609
34.778,-24.875
-35.05,40.14
29.353,-39.369
25.104,38.213
67.076,85.175
29.602,8.557
-59.649,15.477
81.617,-53.146
83.378,69.047
5.7507,-47.786
96.395,63.199
-83.352,-50.417
-90.863,-64.631
82.093,43.697
13.762,-7.0768
-11.763,-16.301
-22.388,19.7
-12.867,22.331
-96.332,-47.927
8.4423,89.445
-4.8161,-68.963
-36.045,87.219
-3.0245,31.506
-37.101,-12.913
-83.958,-18.922
55.634,-53.753
-27.841,-80.817
49.593,92.998
73.437,77.549
-33.853,73.26
30.049,-30.68
-88.495,87.25
-92.962,90.868
-5.8548,98.637
26.908,-2.7107
-80.352,-41.569
49.044,27.878
56.414,-28.409
27.7,-5.0166
-17.182,-74.609
67.499,-76.21
-45.813,-31.728
99.95,22.546
-41.854,53.783
80.275,50.02
44.238,64.151
-61.585,-58.934
-5.4731,57.902
50.551,45.812
49.801,60.117
65.107,-28.368
-6.6259,92.15
-8.0683,94.427
-41.58,32.874
-81.204,-56.776
-3.5945,63.713
92.66,24.436
-25.225,-74.91
-12.612,1.981
-40.538,85.563
-10.973,-48.721
-38.585,86.55
-44.687,31.457
1.0367,93.263
91.929,-34.059
-51.974,44.58
43.14,35.855
-1.6092,-84.347
-97.655,14.024
45.354,46.99
56.383,29.144
83.485,24.646
88.829,-3.4305
-91.17,0.54786
10.01,17.445
-45.643,-84.044
-42.508,39.655
-83.992,-40.321
-28.21,4.3874
36.089,40.058
72.184,-46.997
66.852,11.322
-40.886,-95.146
63.243,-23.808
34.662,-30.612
-88.859,-8.3911
50.95,-25.346
-95.869,-22.734
23.174,-67.258
15.728,-4.4593
-41.31,88.744
-86.14,-61.423
-26.619,90.014
-32.229,-41.181
-42.12,70.594
-3.2277,-46.983
-80.573,32.663
79.592,-79.817
-28.297,-68.622
40.321,-3.9442
-8.2116,8.8515
-22.128,-60.229
60.057,64.814
11.204,43.676
19.786,-24.815
54.848,-44.455
-29.296,64.39
92.586,24.956
7.213,-27.582
-74.13,-17.86
-59.021,91.921
-61.142,-41.7
61.501,10.49
89.218,29.751
-53.093,55.921
3.4562,89.107
23.866,-85.905
-68.484,-47.076
7.5208,-55.595
78.743,-68.705
-5.8824,-54.814
-12.199,-36.085
59.577,-24.627
36.904,99.112
30.932,-81.51
5.8316,33.523
-83.259,-66.863
30.632,91.187
-34.462,60.035
-34.484,-31.942
-58.762,-41.742
71.315,56.087
-69.356,-43.226
-22.726,35.751
57.81,-27.512
5.0618,-14.92
98.549,-34.521
79.379,-54.081
32.987,14.422
-87.693,27.779
68.289,45.615
25.65,-34.412
-95.747,75.988
-38.264,-67
76.726,-45.8
57.98,-23.453
-8.4654,80.261
63.416,8.7973
-31.124,-69.438
18.257,29.026
25.094,45.392
45.327,-68.371
98.096,76.173
-75.083,27.051
-30.176,67.944
99.789,-2.3641
88.497,92.955
-48.152,23.682
31.658,-6.4565
11.646,-71.977
0.96793,55.41
16.387,34.909
86.684,-62.088
-13.019,70.125
4.1501,16.258
-22.511,90.85
-42.907,0.84137
7.7475,75.896
-11.679,40.466
-59.889,90.95
-49.066,-18.819
71.205,71.705
-1.5172,-52.434
-22.436,95.906
-69.191,74.96
-26.286,19.155
76.464,-65.28
19.424,48.478
84.788,-84.859
29.952,74.406
69.33,84.121
-77.919,-65.882
-81.921,48.331
-19.597,53.165
-64.033,-89.58
-47.657,36.74
-63.852,-44.767
92.476,37.067
-68.954,35.203
-52.091,-68.737
-9.3439,-31.22
42.816,-30.056
15.033,-53.707
-61.567,99.206
-98.043,-91.296
62.687,-58.49
32.371,-32.41
-58.282,60.149
-87.732,-7.3079
-7.0195,32.299
53.39,68.006
1.8174,70.967
-44.804,-5.6445
62.307,-68.621
-41.632,24.65
27.787,85.202
-25.369,16.093
27.939,-85.783
29.79,-21.396
22.798,-25.209
1.9802,44.989
-83.581,-35.467
8.0515,24.937
39.909,-39.197
-87.528,-85.988
-54.978,11.453
-77.813,36.489
74.538,68.924
33.063,-19.988
12.417,-15.89
-42.219,-84.552
13.851,63.895
48.059,-59.347
-4.393,-87.374
-5.2971,10.276
60.375,9.3646
-66.82,75.866
-92.906,-87.871
42.664,26.286
-17.239,10.312
75.261,64.487
82.526,91.567
71.051,93.74
-21.404,-97.634
-42.143,-98.145
-8.5063,99.995
37.397,83.113
-96.404,-40.969
-23.28,-52.739
1.3726,-74.923
21.737,27.234
10.476,46.993
63.381,58.943
31.974,-68.761
53.2,-54.887
48.234,-2.5486
-7.4654,-98.592
-75.022,70.613
53.656,37.302
-45.692,26.44
55.331,-10.03
-15.292,81.469
48.684,48.661
-56.673,-71.498
-41.193,-57.464
-80.434,80.23
68.751,-64.716
-99.52,34.484
-38.413,98.515
27.615,-18.939
-5.6659,52.899
39.127,90.632
80.598,-71.717
-12.687,-45.641
-95.664,98.769
21.386,87.532
42.552,-31.542
-13.407,-15.44
-82.607,-77.662
53.769,46.332
-82.257,86.837
14.56,46.873
-39.629,-49.992
-38.472,-38.981
20.841,-28.73
-48.297,-0.99385
-28.008,17.247
-83.602,24.487
-84.389,-86.535
-7.5199,76.911
-74.594,-43.349
44.036,-96.775
-38.296,51.112
-24.136,-42.144
-46.696,22.504
-68.797,-63.412
-63.515,-58.87
89.733,-23.981
-6.9684,-60.467
35.509,-12.055
28.965,55.691
57.292,87.526
-3.573,-0.066555
-74.251,25.918
-96.575,-7.5811
97.585,-66.422
86.706,-7.4913
-86.25,48.748
33.66,-99.66
-12.588,54.064
-9.4453,63.553
72.117,21.636
7.7223,-79.174
-31.907,-70.965
-69.026,-3.8395
-41.888,-14.698
0.21152,-52.765
-83.063,-94.336
-19.555,-43.72
-91.903,48.815
-25.363,48.785
-39.706,77.71
-19.823,-59.512
87.306,-7.4546
-44.534,-85.028
-31.097,-13.723
8.0642,-63.766
0.27711,43.756
-67.165,-23.685
86.425,-34.683
-95.173,91.671
-24.516,-70.633
-21.166,-9.9538
-74.499,-53.376
-34.412,8.4651
57.815,-20.371
56.154,91.744
58.712,-27.05
39.607,15.504
27.33,42.872
-84.961,-17.707
-52.068,56.195
-18.25,-23.395
8.8937,-86.169
42.543,8.8608
21.172,-14.046
-20.673,-16.768
98.247,97.735
94.156,84.192
-5.4806,11.44
-34.12,70.449
-53.508,-35.475
-27.181,12.891
-45.045,-2.7977
33.165,57.025
30.712,24.509
-70.953,11.758
-25.091,-62.275
22.1,-27.236
36.63,-76.834
-9.9854,91.441
-86.998,-27.53
98.085,-58.684
-18.88,-77.356
-61.641,22.487
96.078,-54.887
95.448,12.945
-87.092,98.198
-5.9594,52.723
-21.369,88.308
99.897,-81.71
-85.746,77.462
69.008,-72.477
-58.063,-17.178
-6.5962,10.899
-26.297,-27.744
36.681,62.751
-93.009,91.543
-58.549,45.086
-63.827,-36.521
48.796,-7.3969
37.638,-53.569
-3.8576,-30.712
72.036,-58.216
-84.716,79.98
1.5035,-33.363
-74.597,-35.511
-72.774,62.373
78.597,-86.199
86.995,-18.792
-41.026,12.256
97.098,-31.41
-18.347,44.396
85.604,-62.497
9.9057,-19.531
2.7851,-84.584
-28.738,-8.1145
91.181,86.766
54.575,-32.68
52.431,91.201
68.106,-5.7179
27.64,-64.385
-46.536,8.9409
-71.935,24.787
77.247,1.8272
-87.373,-2.9414
-14.087,-8.5609
48.683,78.171
73.957,6.9637
37.015,-1.8303
43.901,98.304
50.435,-64.4
-86.257,-55.858
-86.401,42.56
18.021,2.3558
-37.088,20.454
95.506,29.114
27.318,-13.208
-76.138,-4.2054
59.089,99.929
-48.799,8.351
84.056,-92.48
-19.588,-82.436
-33.646,21.648
-99.66,75.435
23.474,-74.749
-10.621,-67.457
-11.269,89.36
-57.704,-0.039223
72.381,-18.391
15.156,3.6656
3.9512,76.401
-61.049,-13.889
-57.858,-57.398
-47.246,88.56
67.134,-51.705
-91.564,-40.647
-66.733,-16.428
30.413,45.986
-69.22,-46.025
98.237,-0.48308
43.891,4.0346
-85.097,24.723
12.047,-73.857
-25.489,-35.437
62.258,-55.003
-38.957,13.211
95.877,90.164
34.345,56.72
79.773,88.565
-26.645,2.7916
-83.893,8.091
39.861,-13.213
-48.591,-23.438
52.938,6.5565
53.733,14.314
-82.717,-46.053
82.542,16.698
-82.745,60.327
-49.956,19.688
-54.449,-7.5463
-31.229,25.811
-87.398,-1.8363
16.986,-16.143
-20.308,-99.243
-75.986,-50.401
31.968,97.731
34.202,59.314
-14.653,-83.333
-44.576,71.684
36.543,17.767
-88.816,-76.18
-42.311,37.476
69.493,64.555
5.814,90.444
77.199,-52.482
32.477,-74.821
-29.034,76.643
83.059,49.756
30.277,-49.506
64.504,74.036
-27.098,-29.695
-7.4675,-24.945
34.307,-60.383
-11.586,62.716
-74.393,98.497
-51.482,84.426
-44.502,-7.2301
-46.733,55.957
33.643,-76.959
-84.064,94.873
-37.473,93.797
-22.743,-13.361
36.348,-87.665
-48.337,-73.468
-37.113,-83.837
76.91,-96.283
40.311,-4.3601
45.569,-64.306
75.029,24.968
57.735,27.684
76.554,-15.07
-63.051,12.737
-38.527,37.979
77.522,30.081
-97.221,99.271
-15.01,53.243
-48.091,92.054
-2.2524,4.7806
-67.314,-27.843
-3.0725,-71.43
-19.204,-54.665
-3.1178,27.5
44.711,83.559
2.1684,55.186
-93.146,-58.462
28.353,56.579
-2.1645,-34.215
62.042,64.59
-72.315,-19.251
-60.393,69.32
78.215,61.208
-48.026,-37.645
40.829,75.082
66.886,65.671
53.427,63.719
53.861,-35.358
-28.157,67.364
-15.283,85.589
60.63,97.461
-49.713,89.913
55.011,-42.402
-5.6572,-47.053
-89.575,83.757
47.497,-32.363
18.836,13.725
46.585,-32.977
82.112,15.478
-59.253,27.428
34.908,96.035
-30.525,-60.246
-88.982,-51.864
68.786,-88.096
-20.045,64.996
-2.9252,52.207
-25.561,-56.139
-95.512,26.813
53.8,83.627
-55.484,-68.11
40.978,-3.5259
-85.813,-20.706
49.838,-43.99
5.0648,36.865
-90.555,-76.174
-7.3985,79.591
3.7945,90.606
28.863,44.939
77.685,51.923
-53.017,9.589
-88.579,77.168
-56.936,-37.269
-70.97,-56.99
-9.6039,67.63
-62.624,-49.845
-56.829,31.699
-48.33,-95.578
64.781,-56.901
5.8235,84.874
86.764,-28.411
58.434,60.814
-49.886,4.7741
13.219,95.165
48.073,70.885
-26.494,-63.184
-32.391,55.973
97.365,-50.979
-37.002,40.281
-41.644,-14.258
-52.118,87.767
-56.922,38.311
-2.6609,49.175
-5.36,-69.752
-78.899,-82.538
16.704,82.339
8.3686,14.343
93.982,-97.313
-12.287,-49.827
88.843,81.177
-13.409,35.554
87.238,92.561
-24.15,15.806
-49.118,-4.5666
53.195,3.1735
-26.957,-70.841
-38.301,38.877
-70.129,2.685
57.655,13.399
14.49,95.967
-81.148,56.625
24.018,62.707
33.711,13.6
49.32,82.132
-29.063,-33.649
92.918,43.604
59.481,-72.197
80.741,81.49
36.482,68.122
-91.822,-34.917
-48.924,-54.55
60.968,57.715
90.791,85.605
-61.206,-34.191
-12.588,-71.045
51.603,19.578
90.341,-53.224
-39.643,-58.846
33.162,-58.004
32.358,41.578
-41.394,73.896
-56.081,-39.781
31.038,-66.011
9.614,-63.681
-88.017,40.723
68.776,-30.1
58.72,70.162
41.397,-2.0465
-4.2851,41.613
-96.467,-7.2871
-40.712,-51.832
-25.368,57.368
75.103,-78.328
-60.9,69.246
15.294,8.31
57.143,49.449
28.361,-94.658
-80.614,37.585
-32.279,99.4
94.716,75.582
-73.76,79.905
-95.115,-67.672
-77.982,-46.251
17.627,-1.6752
-79.143,-43.961
-93.97,93.067
68.23,6.2641
-62.591,54.365
57.9,-56.338
-89.674,70.83
-29.062,36.207
-77.016,3.9877
-78.784,2.7573
-67.194,23.827
88.648,-60.151
29.669,38.883
-58.809,-63.365
84.125,4.9746
-58.806,58.995
64.286,-42.681
-68.3,-11.257
55.457,-80.196
-27.751,8.8981
-50.811,93.678
-55.57,33.481
-78.91,-42.508
67.582,-0.18079
-85.928,-26.842
-16.585,-29.991
-18.754,20.489
-71.503,48.631
11.91,-26.468
-82.059,-66.66
10.862,18.336
1.5329,17.474
-61.857,39.456
48.981,-31.917
7.0691,6.1744
-32.325,-60.746
96.46,87.889
23.984,-62.625
-98.287,-26.032
48.471,-28.858
-9.6288,14.402
53.705,81.053
72.87,-45.409
45.563,99.3
7.9591,-95.549
47.904,28.409
35.571,19.488
5.2939,58.961
41.893,6.0118
-26.438,4.9526
22.966,24.36
-15.435,-0.25006
70.083,-80.581
-60.58,49.596
90.172,-35.057
-22.793,40.652
-66.222,23.179
-84.69,57.958
-81.035,-40.597
-27.143,32.187
10.463,-85.626
-98.729,-29.257
30.114,49.955
-47.293,78.407
9.3015,-13.485
-61.712,-28.262
-51.268,30.734
-61.38,-91.704
27.307,-72.328
-92.44,39.906
59.349,-27.78
85.068,-66.079
-11.687,-8.2004
55.908,18.751
-69.137,-69.54
73.781,-62.319
6.278,54.668
-85.707,72.817
-78.172,-55.269
2.6095,75.608
-83.549,-9.1718
-42.931,91.024
-80.837,49.539
-97.386,49.193
34.149,19.357
-54.914,-68.599
86.836,22.127
-41.918,79.885
7.916,9.0174
-46.766,-7.9507
-41.191,58.332
88.142,3.604
-74.978,-54.706
-31.998,15.336
-13.289,-79.468
42.969,21.027
-53.83,-50.82
63.818,12.224
-10.98,73.68
34.084,71.936
-8.6682,-64.194
-31.732,-50.253
-63.765,50.502
-18.428,19.741
-2.3974,-93.088
48.559,-11.709
-76.571,-42.119
44.447,-78.784
64.487,-7.3971
54.362,-2.3264
82.953,-23.151
-0.06281,-44.579
-80.609,-12.294
-54.564,65.403
-16.78,-65.765
-20.732,-15.495
-4.0344,-68.967
16.314,-18.215
0.44702,29.268
-95.345,-22.592
63.529,26.815
-81.62,94.181
-99.172,54.732
-8.3804,63.704
62.313,90.982
-21.937,-18.9
-17.479,-49.383
7.0129,59.021
69.11,51.782
27.977,40.758
-98.782,62.554
-25.549,-51.697
28.378,-88.715
-60.117,83.529
78.456,-77.716
21.033,52.82
-94.951,93.223
-2.5386,82.304
-16.927,40.846
60.031,85.428
-97.751,-70.717
-84.223,-68.473
8.6886,80.805
-71.994,-9.8357
-71.563,-6.7135
-72.035,-61.739
-26.246,-69.033
-6.1363,86.765
-68.491,42.885
-16.225,-24.158
37.984,37.69
-23.703,31.769
-36.226,-3.9483
-1.9262,-14.173
67.423,-97.065
85.824,-53.156
-40.156,-5.664
68.736,70.501
-99.851,-95.498
30.98,-90.81
-44.64,-43.04
44.092,-60.976
57.886,93.954
91.744,-82.677
27.292,55.316
-4.5805,90.119
-65.286,84.726
-46.486,81.152
-80.89,-72.343
-21.08,-89.768
6.2688,-91.561
11.5,-73.845
76.009,6.9893
7.5646,-9.5828
-68.271,-2.3643
-34.927,49.52
79.103,-74.542
41.309,-41.334
-11.911,39.383
-99.328,91.039
14.605,97.597
9.1473,87.225
-19.5,99.696
57.566,-91.637
47.802,68.979
68.328,-45.313
-37.428,-15.087
-54.773,-51.611
-92.888,-63.771
-32.032,-45.053
0.077653,-59.466
59.061,-52.958
-33.683,56.117
-1.8051,40.637
-78.529,95.208
17.053,84.568
51.042,40.175
7.5368,95.115
-58.123,-33.787
91.283,-21.336
-74.038,24.35
26.84,-72.247
0.50594,73.667
5.635,-33.497
94.07,76.86
-69.661,-40.943
84.323,90.407
71.564,-28.34
32.311,7.8073
18.019,22.643
-37.696,60.424
88.736,39.072
-55.36,-61.705
-91.813,10.221
93.105,29.817
-38.787,24.643
-50.072,64.265
-97.906,-49.449
89.296,-75.711
-22.281,21.728
46.028,-25.719
-81.948,67.929
-54.266,92.62
53.805,50.415
45.425,95.545
8.4445,94.272
3.5769,-18.408
-14.797,33.139
-53.308,8.1957
-80.437,77.184
89.193,57.81
-50.05,-8.7735
-75.819,0.3433
34.361,-81.157
69.166,-38.307
24.698,-31.005
-76.262,-65.678
-49.03,49.523
30.574,-13.213
-57.164,-58.458
88.359,-39.75
41.696,9.2756
-18.615,1.7734
60.292,74.71
-38.826,-3.4635
88.129,8.1187
29.504,65.553
-6.4115,-84.5
37.499,98.766
-28.521,94.375
36.673,-56.797
57.531,95.855
70.687,62.076
29.222,-97.704
61.771,-97.411
-3.0881,-59.077
-48.831,-70.763
-19.08,35.621
-84.448,-47.292
-15.338,62.124
-89.667,68.467
-40.31,-43.541
-52.435,-17.979
-30.482,-96.436
79.996,33.556
-50.349,37.052
-5.8235,-30.524
26.983,-55.065
74.231,70.818
98.248,68.106
-58.672,87.173
89.016,-38.222
46.023,79.067
-10.528,95.017
25.537,-40.629
-21.076,-51.362
41.361,-34.316
35.05,44.98
48.949,-15.264
18.861,-82.648
-90.564,-76.429
21.781,87.027
62.507,79.041
35.518,-42.094
28.068,-2.9322
-89.585,-37.62
-3.3163,20.62
-52.094,60.084
16.368,64.776
-61.876,42.837
-90.568,-84.321
36.771,-50.428
-95.129,-44.886
42.737,-90.807
-5.9602,-29.985
15.687,85.178
-28.817,-88.707
6.5925,87.78
76.835,-65.242
54.42,-25.625
-89.252,-40.128
64.106,-93.308
24.216,27.761
41.393,-32.707
18.762,-82.52
-18.981,33.276
62.846,77.352
60.628,94.337
-10.399,-58.237
-60.664,-56.496
4.1332,14.71
53.513,-28.106
-23.406,10.57
9.8571,49.071
-36.435,7.7537
59.849,84.17
93.587,-34.781
89.836,-27.464
-74.049,57.793
34.564,-48.144
67.368,75.494
0.5376,-15.754
-60.735,-54.613
-2.0155,-57.977
84.8,46.385
0.86655,38.157
33.863,-19.514
88,84.981
-20.142,90.728
2.0823,90.297
-69.096,-35.014
-39.88,-51.298
54.251,-33.18
-20.996,65.056
-75.279,57.737
-60.801,78.682
35.618,74.45
-84.845,-53.798
95.765,-1.1355
-8.3788,-83.833
-83.03,87.149
77.364,-34.729
76.766,22.631
-19.689,64.94
63.828,-32.608
82.278,-19.755
62.818,1.1469
99.702,11.914
-58.518,-3.6043
-77.936,10.589
-30.052,-9.7364
42.31,99.393
-38.751,79.794
79.58,5.3688
44.43,55.795
30.331,-12.036
7.7423,-91.356
36.106,9.7677
26.571,5.5074
-12.238,-64.339
34.104,-42.225
-48.742,46.593
-3.3665,-66.904
26.097,-13.502
53.945,-32.027
-81.34,-77.589
-41.903,-83.832
46.57,-4.3728
-33.078,-12.612
-1.7274,-49.113
-46.924,56.501
83.312,94.756
-67.777,54.168
52.674,83.571
-39.268,34.048
-64.453,-55.147
-32.601,-19.595
-44.732,-64.613
84.951,10.034
-31.545,-65.415
18.329,24.58
-52.972,6.0512
-68.178,73.072
-71.917,59.244
-78.407,-14.949
98.398,-66.257
80.136,-94.361
-33.991,42.399
30.76,75.423
-5.5434,-1.103
15.475,-46.941
-98.173,-62.154
-65.947,-79.715
